id,additional_description,ga_attributes
5877121,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877122,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877123,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877124,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877125,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877126,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877127,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877128,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877129,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877274,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877275,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877276,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877277,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877278,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877279,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877280,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877281,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877282,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877418,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
5877419,"<p>Martin Elite Series Drum Pulleys feature true-turbine profile end plates that distribute stress more evenly, unlike competitors dual tapered radius end plates, resulting in reduced stress in the hub region and the reduced likelihood of end disc failure</p>",purchase-dimension7:new-additional-description-dima-April2020
