ID</li></ul>,ADDITIONAL_DESCRIPTION</li></ul>
2785865</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):24.0</li><li>Clamp Screw Size M:M5</li><li>Coupling Size for Drawing References:50</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.33100</li><li>Operating Torque (Nm):25.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):7.005</li><li>Torsional Stiffness (Nm/Rad):16,000</li><li>Torsional Stiffness (in-lb/deg):2,472</li><li>Weight (g):246.64</li></ul>"
2785866</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):21.5</li><li>Clamp Screw Size M:M6</li><li>Coupling Size for Drawing References:55</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.89100</li><li>Operating Torque (Nm):40.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):14.010</li><li>Torsional Stiffness (Nm/Rad):25,000</li><li>Torsional Stiffness (in-lb/deg):3,863</li><li>Weight (g):456.43</li></ul>"
2785867</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):38.2</li><li>Clamp Screw Size M:M6</li><li>Coupling Size for Drawing References:60</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.86200</li><li>Operating Torque (Nm):60.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):14.010</li><li>Torsional Stiffness (Nm/Rad):35,000</li><li>Torsional Stiffness (in-lb/deg):5,407</li><li>Weight (g):439.42</li></ul>"
2785868</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):64.1</li><li>Clamp Screw Size M:M8</li><li>Coupling Size for Drawing References:80</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):3.54000</li><li>Operating Torque (Nm):100.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):30.054</li><li>Torsional Stiffness (Nm/Rad):70,000</li><li>Torsional Stiffness (in-lb/deg):10,813</li><li>Weight (g):1,048.93</li></ul>"
2785869</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):53.9</li><li>Clamp Screw Size M:M8</li><li>Coupling Size for Drawing References:90</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):6.08000</li><li>Operating Torque (Nm):180.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):30.054</li><li>Torsional Stiffness (Nm/Rad):50,000</li><li>Torsional Stiffness (in-lb/deg):7,724</li><li>Weight (g):1,372.12</li></ul>"
2785870</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):55.5</li><li>Clamp Screw Size M:M8</li><li>Coupling Size for Drawing References:100</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):9.26000</li><li>Operating Torque (Nm):250.0</li><li>Product Name:ServoClass Double Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):30.054</li><li>Torsional Stiffness (Nm/Rad):60,000</li><li>Torsional Stiffness (in-lb/deg):9,268</li><li>Weight (g):1,706.64</li></ul>"
2785871</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):139.9</li><li>Clamp Screw Size M:M2.0</li><li>Coupling Size for Drawing References:5</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.00090</li><li>Operating Torque (Nm):0.6</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):0.395</li><li>Torsional Stiffness (Nm/Rad):500</li><li>Torsional Stiffness (in-lb/deg):77</li><li>Weight (g):7.09</li></ul>"
2785872</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):139.9</li><li>Clamp Screw Size M:M2.5</li><li>Coupling Size for Drawing References:10</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.00190</li><li>Operating Torque (Nm):1.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):1.017</li><li>Torsional Stiffness (Nm/Rad):1,400</li><li>Torsional Stiffness (in-lb/deg):216</li><li>Weight (g):11.06</li></ul>"
2785873</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):64.1</li><li>Clamp Screw Size M:M2.5</li><li>Coupling Size for Drawing References:20</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.00800</li><li>Operating Torque (Nm):2.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):1.017</li><li>Torsional Stiffness (Nm/Rad):3,700</li><li>Torsional Stiffness (in-lb/deg):572</li><li>Weight (g):25.51</li></ul>"
2785874</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):60.1</li><li>Clamp Screw Size M:M2.5</li><li>Coupling Size for Drawing References:25</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.01300</li><li>Operating Torque (Nm):4.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):1.017</li><li>Torsional Stiffness (Nm/Rad):5,600</li><li>Torsional Stiffness (in-lb/deg):865</li><li>Weight (g):28.35</li></ul>"
2785875</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):64.1</li><li>Clamp Screw Size M:M3</li><li>Coupling Size for Drawing References:30</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.01400</li><li>Operating Torque (Nm):5.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):1.469</li><li>Torsional Stiffness (Nm/Rad):8,000</li><li>Torsional Stiffness (in-lb/deg):1,236</li><li>Weight (g):34.02</li></ul>"
2785876</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):112.1</li><li>Clamp Screw Size M:M4</li><li>Coupling Size for Drawing References:35</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.06300</li><li>Operating Torque (Nm):8.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):3.390</li><li>Torsional Stiffness (Nm/Rad):18,000</li><li>Torsional Stiffness (in-lb/deg):2,781</li><li>Weight (g):85.05</li></ul>"
2785877</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):80.0</li><li>Clamp Screw Size M:M4</li><li>Coupling Size for Drawing References:40</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.05600</li><li>Operating Torque (Nm):10.1</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):3.390</li><li>Torsional Stiffness (Nm/Rad):20,000</li><li>Torsional Stiffness (in-lb/deg):3,089</li><li>Weight (g):76.54</li></ul>"
2785878</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):48.0</li><li>Clamp Screw Size M:M5</li><li>Coupling Size for Drawing References:50</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.18800</li><li>Operating Torque (Nm):25.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:A</li><li>Tightening Torque (Nm):7.005</li><li>Torsional Stiffness (Nm/Rad):32,000</li><li>Torsional Stiffness (in-lb/deg):4,943</li><li>Weight (g):155.92</li></ul>"
2785879</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):42.9</li><li>Clamp Screw Size M:M6</li><li>Coupling Size for Drawing References:55</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):0.64200</li><li>Operating Torque (Nm):40.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):13.897</li><li>Torsional Stiffness (Nm/Rad):50,000</li><li>Torsional Stiffness (in-lb/deg):7,723</li><li>Weight (g):311.84</li></ul>"
2785881</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):128.0</li><li>Clamp Screw Size M:M8</li><li>Coupling Size for Drawing References:80</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):2.43000</li><li>Operating Torque (Nm):100.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):30.054</li><li>Torsional Stiffness (Nm/Rad):140,000</li><li>Torsional Stiffness (in-lb/deg):21,626</li><li>Weight (g):725.75</li></ul>"
2785882</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):107.9</li><li>Clamp Screw Size M:M8</li><li>Coupling Size for Drawing References:90</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):4.20000</li><li>Operating Torque (Nm):180.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):30.054</li><li>Torsional Stiffness (Nm/Rad):100,000</li><li>Torsional Stiffness (in-lb/deg):15,447</li><li>Weight (g):958.21</li></ul>"
2785883</li></ul>,"<p>Specifications</p><ul><li>Axial Stiffness (N/mm):116.3</li><li>Clamp Screw Size M:M8</li><li>Coupling Size for Drawing References:100</li><li>Material Map:servo</li><li>Maximum Speed (RPM):10,000</li><li>Misalignments Angular (deg):1</li><li>Moment of Inertia (lb-in²):6.36000</li><li>Operating Torque (Nm):250.0</li><li>Product Name:ServoClass Single Flex Couplings</li><li>Style:C</li><li>Tightening Torque (Nm):30.054</li><li>Torsional Stiffness (Nm/Rad):120,000</li><li>Torsional Stiffness (in-lb/deg):18,535</li><li>Weight (g):1,179.34</li></ul>"
2785885</li></ul>,<p>Specifications</p><ul><li>Coupling Size for Drawing References:1</li><li>Material Map:always</li><li>Product Name:Through-Shaft Torq-Tenders with Actuating Disc</li></ul>
