edit-name,doc-id,product-code,specifications
EN5341,44912,8019,Compatible With:PUN M 300|Punchboard Dimensions:50X20
EN5363,44913,8539,Compatible With:PUN M 300|Punchboard Dimensions:50X18
EN5367,44914,8540,Compatible With:PUN M 600|Punchboard Dimensions:50X18
EN5372,44915,8526,Compatible With:PUN M 900|Punchboard Dimensions:50X18
EN5364,44916,8020,Compatible With:PUN M 600|Punchboard Dimensions:50X20
EN5369,44917,8021,Compatible With:PUN M 900|Punchboard Dimensions:50X20
EN5361,44945,8022,Compatible With:PUN M 300|Punchboard Dimensions:70X15
EN5365,44946,8023,Compatible With:PUN M 600|Punchboard Dimensions:70X15
EN5370,44947,8024,Compatible With:PUN M 900|Punchboard Dimensions:70X15
EN5362,44948,8025,Compatible With:PUN M 300|Punchboard Dimensions:80X20
EN5366,44949,8026,Compatible With:PUN M 600|Punchboard Dimensions:80X20
EN5371,44950,8027,Compatible With:PUN M 900|Punchboard Dimensions:80X20
EN5368,44951,8439,Compatible With:PUN M 600|Punchboard Dimensions:80X20
EN5373,44952,8440,Compatible With:PUN M 900|Punchboard Dimensions:80X20
EN5336,44953,8016,Weight (kg):17|Weight (lbs):37
EN5339,44954,8017,Weight (kg):21|Weight (lbs):46
EN5340,44985,8018,Weight (kg):24.5|Weight (lbs):54
EN5332,44986,42000,"Weight (kg):4.54|Weight (lbs):10.0|Fastener Size:R5, R5-1/2, and R6|For Use With:MSRT Tools"
EN5337,44987,41998,"Weight (kg):5.44|Weight (lbs):12.0|Fastener Size:R8, R9|For Use With:MSRT Tools"
EN5357,44988,41834,Weight (kg):2.04|Weight (lbs):4.5
EN5356,44989,41835,Weight (kg):2.27|Weight (lbs):5.0
EN5299,44990,43027,Weight (kg):0.32|Weight (lbs):0.7|For Use With:Aluminum MSRT Tools|Package Configuration:50 per Package
EN5319,44991,43030,Weight (kg):1.72|Weight (lbs):3.8|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):30|Tool Width (mm):750
EN5320,44992,43031,Weight (kg):1.86|Weight (lbs):4.1|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):36|Tool Width (mm):900
EN5321,44993,43032,Weight (kg):2.40|Weight (lbs):5.3|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):42|Tool Width (mm):1050
EN5322,44994,43033,Weight (kg):2.81|Weight (lbs):6.2|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):48|Tool Width (mm):1200
EN5323,45025,43034,Weight (kg):3.08|Weight (lbs):6.8|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):60|Tool Width (mm):1500
EN5324,45026,43035,Weight (kg):3.40|Weight (lbs):7.5|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):72|Tool Width (mm):1800
EN5325,45027,43036,Weight (kg):3.58|Weight (lbs):7.9|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):84|Tool Width (mm):2130
EN5326,45028,43037,Weight (kg):3.86|Weight (lbs):8.5|For Use With:Steel and Aluminum MSRT Tools|Tool Width (in.):96|Tool Width (mm):2430
EN5318,45029,43029,Weight (kg):0.23|Weight (lbs):0.5|For Use With:Aluminum MSRT Tools
EN5347,45030,42041,Weight (kg):0.54|Weight (lbs):1.2|For Use With:Pneumatic Single Rivet Driver
EN5359,45031,41777,Weight (kg):0.45|Weight (lbs):1.0|For Use With:Air Powered Rivet Driver
EN5353,45032,42082,Weight (kg):11.6|Weight (lbs):25.6
EN5317,45033,43045,Weight (kg):0.91|Weight (lbs):2.0|For Use With:Aluminum MSRT Tools|Tool Width (in.):96|Tool Width (mm):2430
EN5308,45034,43041,Weight (kg):0.36|Weight (lbs):0.8|For Use With:Aluminum MSRT Tools|Tool Width (in.):48|Tool Width (mm):1200
EN5311,45065,43042,Weight (kg):0.45|Weight (lbs):1.0|For Use With:Aluminum MSRT Tools|Tool Width (in.):60|Tool Width (mm):1500
EN5315,45066,43044,Weight (kg):0.68|Weight (lbs):1.5|For Use With:Aluminum MSRT Tools|Tool Width (in.):84|Tool Width (mm):2130
EN5313,45067,43043,Weight (kg):0.54|Weight (lbs):1.2|For Use With:Aluminum MSRT Tools|Tool Width (in.):72|Tool Width (mm):1800
EN5301,45068,43038,Weight (kg):0.23|Weight (lbs):0.5|For Use With:Aluminum MSRT Tools|Tool Width (in.):30|Tool Width (mm):750
EN5303,45069,43039,Weight (kg):0.27|Weight (lbs):0.6|For Use With:Aluminum MSRT Tools|Tool Width (in.):36|Tool Width (mm):900
EN5305,45070,43040,Weight (kg):0.32|Weight (lbs):0.7|For Use With:Aluminum MSRT Tools|Tool Width (in.):42|Tool Width (mm):1050
EN5287,45071,40484,"Weight (kg):0.32|Weight (lbs):0.7|For Use With:Steel SRTA, MSRT Tools|Tool Width (in.):42|Tool Width (mm):1050"
EN5288,45072,40485,"Weight (kg):0.36|Weight (lbs):0.8|For Use With:Steel SRTA, MSRT Tools|Tool Width (in.):48|Tool Width (mm):1200"
EN5289,45073,40487,"Weight (kg):0.45|Weight (lbs):1.0|For Use With:Steel SRTA, MSRT Tools|Tool Width (in.):60|Tool Width (mm):1500"
EN5290,45074,40488,"Weight (kg):0.54|Weight (lbs):1.2|For Use With:Steel SRTA, MSRT Tools|Tool Width (in.):72|Tool Width (mm):1800"
EN5291,45105,40489,"Weight (kg):0.68|Weight (lbs):1.5|For Use With:Steel SRTA, MSRT Tools|Tool Width (in.):84|Tool Width (mm):2130"
EN5293,45106,43024,Weight (kg):0.05|Weight (lbs):0.1|For Use With:Aluminum MSRT Tools
EN5294,45107,43023,Weight (kg):0.05|Weight (lbs):0.1|For Use With:Aluminum MSRT Tools
EN5345,45108,42039,Weight (kg):0.09|Weight (lbs):0.2|For Use With:Pneumatic Single Rivet Driver
EN5346,45109,42040,Weight (kg):0.27|Weight (lbs):0.6|For Use With:Pneumatic Single Rivet Driver
EN5360,45110,41836,Weight (kg):0.05|Weight (lbs):0.1|For Use With:Air Powered Rivet Driver&nbsp;
EN5338,45111,41999,Weight (kg):1.41|Weight (lbs):3.1|For Use With:Pneumatic Single Rivet Driver
EN5342,45112,42036,Weight (kg):0.36|Weight (lbs):0.8|For Use With:Pneumatic Single Rivet Driver
EN5348,45113,42042,Weight (kg):0.05|Weight (lbs):0.1|For Use With:Pneumatic Single Rivet Driver
EN5344,45114,42038,Weight (kg):0.09|Weight (lbs):0.2|For Use With:Pneumatic Single Rivet Driver
EN5349,45145,42043,Weight (kg):0.45|Weight (lbs):1.0|For Use With:Pneumatic Single Rivet Driver
EN5329,45146,41992,Weight (kg):19.96|Weight (lbs):44.0
EN5351,45147,43008,Weight (kg):3.54|Weight (lbs):7.8|For Use With:Pneumatic Single Rivet Driver
EN5358,45148,41837,Weight (kg):0.14|Weight (lbs):0.3|For Use With:Air Powered Rivet Driver
EN5292,45149,43022,Weight (kg):0.09|Weight (lbs):0.2|For Use With:Aluminum MSRT Tools
EN5352,45150,42016,Weight (kg):2.04|Weight (lbs):4.5|For Use With:Pneumatic Single Rivet Driver
EN5355,45151,41078,Weight (kg):0.91|Weight (lbs):2.0|For Use With:Electric Powered Rivet Driver
EN5295,45152,43061,Weight (kg):0.77|Weight (lbs):1.7|For Use With:Aluminum MSRT Tools
EN5297,45153,43062,Weight (kg):1.13|Weight (lbs):2.5|For Use With:Aluminum MSRT Tools
EN5354,45154,42083,Weight (kg):0.91|Weight (lbs):2.0|For Use With:Electric Powered Rivet Driver
EN5343,45185,42037,Weight (kg):0.18|Weight (lbs):0.4|For Use With:Pneumatic Single Rivet Driver
EN5350,45186,42044,Weight (kg):0.05|Weight (lbs):0.1|For Use With:Pneumatic Single Rivet Driver
EN5388,45193,30961,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):4.08|Weight (lbs):9.0
EN5389,45194,30962,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):4.90|Weight (lbs):10.8
EN5390,45195,30963,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):5.62|Weight (lbs):12.4
EN5391,45196,30964,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):7.17|Weight (lbs):15.8
EN5392,45197,30965,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):8.57|Weight (lbs):18.9
EN5393,45198,30910,Weight (kg):2.09|Weight (lbs):4.6
EN5383,45199,30937,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):8.66|Weight (lbs):10.8
EN5384,45200,30938,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):5.58|Weight (lbs):12.3
EN5385,45201,30939,Belt Width (in.):42|1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):6.35|Weight (lbs):14.0
EN5386,45202,30940,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):7.08|Weight (lbs):15.6
EN5387,45233,30941,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):8.57|Weight (lbs):18.9
EN5374,45234,30900,Belt Width (in.):12|300:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):6.44|Weight (lbs):14.2
EN5375,45235,30901,Belt Width (in.):18|450:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):7.08|Weight (lbs):15.6
EN5376,45236,30902,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):7.89|Weight (lbs):17.4
EN5377,45237,30903,Belt Width (in.):30|750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):8.66|Weight (lbs):19.1
EN5378,45238,30904,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):9.07|Weight (lbs):20.0
EN5379,45239,30905,Belt Width (in.):42|1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):11.84|Weight (lbs):26.1
EN5380,45240,30906,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):12.66|Weight (lbs):27.9
EN5381,45241,30907,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):14.88|Weight (lbs):32.8
EN5397,45242,4200,Belt Width (in.):24|600:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):14.5|Weight (lbs):32.0
EN5398,45273,4143,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):17.69|Weight (lbs):39.0
EN5400,45274,4144,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):20.41|Weight (lbs):45.0
EN5394,45275,30908,Weight (kg):1.09|Weight (lbs):2.4
EN5396,45276,30437,Weight (kg):0.45|Weight (lbs):1.0
EN5395,45289,56503,Pole Length (in.):24|Pole Length (mm):610|Weight (kg):1.22|Weight (lbs):2.7|Pole/Mounting Material:304 Stainless Steel|Description:24&quot; (610 mm) Pole
EN5399,45290,56504,Pole Length (in.):30|Pole Length (mm):762|Weight (kg):1.54|Weight (lbs):3.4|Pole/Mounting Material:304 Stainless Steel|Description:30&quot; (762 mm) Pole
EN5472,47819,30414,Belt Width (in.):Up to 36|Up to 900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):12.70|Weight (lbs):28.0|Load Capacity (Metric Tons):2.7
EN5473,47820,30421,Belt Width (in.):Up to 42|Up to 1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):14.52|Weight (lbs):32.0|Load Capacity (Metric Tons):2.7
EN5474,47821,30423,Belt Width (in.):Up to 48|Up to 1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):15.88|Weight (lbs):35.0|Load Capacity (Metric Tons):2.7
EN5475,47822,30424,Belt Width (in.):Up to 54|Up to 1350:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):17.24|Weight (lbs):38.0|Load Capacity (Metric Tons):2.7
EN5476,47823,30430,Belt Width (in.):Up to 60|Up to 1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):19.05|Weight (lbs):42.0|Load Capacity (Metric Tons):2.7
EN5477,47824,30408,Belt Width (in.):Up to 72|Up to 1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):21.77|Weight (lbs):48.0|Load Capacity (Metric Tons):2.7
EN5470,47825,30418,Belt Width (in.):Up to 30|Up to 750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):11.34|Weight (lbs):25.0|Load Capacity (Metric Tons):2.7
EN5469,47826,30399,Belt Width (in.):Up to 60|Up to 1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):63.05|Weight (lbs):139.0|Load Capacity (Metric Tons):2.7
EN5462,47827,30393,Belt Width (in.):Up to 30|Up to 750:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):42.18|Weight (lbs):93.0|Load Capacity (Metric Tons):2.7
EN5463,47828,30394,Belt Width (in.):Up to 36|Up to 900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):45.0|Weight (lbs):99.0|Load Capacity (Metric Tons):2.7
EN5464,47859,30395,Belt Width (in.):Up to 42|Up to 1050:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):48.08|Weight (lbs):106.0|Load Capacity (Metric Tons):2.7
EN5465,47860,30396,Belt Width (in.):Up to 48|Up to 1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):50.80|Weight (lbs):112.0|Load Capacity (Metric Tons):2.7
EN5466,47861,30397,Belt Width (in.):Up to 54|Up to 1350:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):53.98|Weight (lbs):119.0|Load Capacity (Metric Tons):2.7
EN5467,47862,30398,Belt Width (in.):Up to 60|Up to 1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):57.61|Weight (lbs):127.0|Load Capacity (Metric Tons):2.7
EN5479,47863,30400,Weight (kg):0.07|Weight (lbs):0.15
EN5507,47864,3772,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):0.87|Weight (lbs):1.92
EN5508,47865,3773,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):1.09|Weight (lbs):2.40
EN5509,47866,3774,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):1.36|Weight (lbs):3.00
EN5510,47867,3775,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):1.70|Weight (lbs):3.75
EN5481,47868,30373,Weight (kg):0.45|Weight (lbs):1.0
EN5426,47899,30018,Weight (kg):13.61|Weight (lbs):30.0
EN5428,47900,30019,Weight (kg):18.14|Weight (lbs):40.0
EN5432,47901,30021,Weight (kg):13.61|Weight (lbs):30.0
EN5433,47902,30022,Weight (kg):18.14|Weight (lbs):40.0
EN5505,47903,32279,Weight (kg):0.23|Weight (lbs):0.5
EN5500,47904,32275,Belt Width (in.):36|900:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):13.15|Weight (lbs):29.0
EN5501,47905,32276,Belt Width (in.):48|1200:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):15.87|Weight (lbs):35.0
EN5502,47906,32277,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):18.14|Weight (lbs):40.0
EN5503,47907,32278,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):20.87|Weight (lbs):46.0
EN5401,47908,4145,Belt Width (in.):60|1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):24.04|Weight (lbs):53.0
EN5403,47939,4146,Belt Width (in.):72|1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):27.67|Weight (lbs):61.0
EN5404,47940,4147,Belt Width (in.):84|2130:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):31.30|Weight (lbs):69.0
EN5407,47941,4140,Weight (kg):0.91|Weight (lbs):2.0
EN5418,47942,30001,Weight (kg):13.61|Weight (lbs):30.0
EN5424,47943,30002,Weight (kg):18.14|Weight (lbs):40.0
EN5429,47944,30011,Weight (kg):13.61|Weight (lbs):30.0
EN5431,47945,30012,Weight (kg):18.14|Weight (lbs):40.0
EN5487,47946,76473,Weight (kg):1.68|Weight (lbs):3.7
EN5486,47947,76472,Weight (kg):1.41|Weight (lbs):3.1
EN5488,47948,76986,Weight (kg):5.90|Weight (lbs):13.0
EN5489,47979,76474,Weight (kg):0.05|Weight (lbs):0.1
EN5485,47980,77729,Weight (kg):9.07|Weight (lbs):20.0
EN5483,47981,76470,Belt Width (in.):48 - 72|1200 - 1800:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):54.88|Weight (lbs):121.0
EN5482,47982,76469,Belt Width (in.):36 - 60|900 - 1500:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):41.27|Weight (lbs):91.0
EN5506,47983,32274,Weight (kg):0.91|Weight (lbs):2.0
EN5446,47984,30024,Weight (kg):0.50|Weight (lbs):1.1|For Use With:EBC1 and EBC2
EN5436,47985,30004,Weight (kg):1.27|Weight (lbs):2.8|For Use With:EBC2/CEBC2
EN5434,47986,30003,Weight (kg):0.91|Weight (lbs):2.0|For Use With:EBC1/CEBC1
EN5406,47987,4149,Weight (kg):0.09|Weight (lbs):0.2
EN5441,47988,30006,Weight (kg):5.49|Weight (lbs):12.1|For Use With:EBC2
EN5442,48019,30013,Weight (kg):3.40|Weight (lbs):7.5|For Use With:EBC1-220
EN5443,48020,30014,Weight (kg):5.49|Weight (lbs):12.1|For Use With:EBC1-220
EN5439,48021,30005,Weight (kg):3.40|Weight (lbs):7.5|For Use With:EBC1
EN5444,48022,30007,Weight (kg):0.41|Weight (lbs):0.9|For Use With:EBC1 and EBC2
EN5461,48023,32052,Weight (kg):0.27|Weight (lbs):0.6
EN5445,48024,30008,Weight (kg):0.18|Weight (lbs):0.4|For Use With:EBC1 and EBC2
EN5494,48025,76479,Weight (kg):0.05|Weight (lbs):0.1
EN5493,48026,76478,Weight (kg):0.45|Weight (lbs):1.0
EN5480,48027,30390,Weight (kg):0.91|Weight (lbs):2.0
EN5447,48028,30033,Weight (kg):0.59|Weight (lbs):1.3|For Use With:EBC1/CEBC1
EN5448,48059,30034,Weight (kg):0.73|Weight (lbs):1.6|For Use With:EBC2/CEBC2
EN5496,48060,76481,Weight (kg):18.14|Weight (lbs):40.0
EN5495,48061,76482,Weight (kg):8.35|Weight (lbs):18.4
EN5453,48062,31987,Weight (kg):0.23|Weight (lbs):0.5
EN5498,48063,77250,Weight (kg):0.14|Weight (lbs):0.3
EN5499,48064,77251,Weight (kg):0.23|Weight (lbs):0.5
EN5455,48065,31999,Weight (kg):0.14|Weight (lbs):0.3
EN5454,48066,31996,Weight (kg):0.14|Weight (lbs):0.3
EN5457,48067,31992,Weight (kg):0.18|Weight (lbs):0.4
EN5450,48068,32068,Weight (kg):9.89|Weight (lbs):21.8|For Belt Thickness (in.):1/4-1-1/4|For Belt Thickness (mm):6.5-32|Skive Depth (in.):1/16-3/8|Skive Depth (mm):1.5-9.5
EN5449,48099,32051,Weight (kg):9.39|Weight (lbs):20.7|For Belt Thickness (in.):1/4-1-1/4|For Belt Thickness (mm):6.5-32|Skive Depth (in.):1/16-3/8|Skive Depth (mm):1.5-9.5
EN5460,48100,32069,Weight (kg):0.68|Weight (lbs):1.5
EN5459,48101,32056,Weight (kg):0.50|Weight (lbs):1.1
EN5456,48102,31991,Weight (kg):0.82|Weight (lbs):1.8
EN5458,48103,31993,Weight (kg):0.09|Weight (lbs):0.2
EN5452,48104,32070,Weight (kg):10.70|Weight (lbs):23.6|For Belt Thickness (in.):7/8-1-3/4|For Belt Thickness (mm):22.5-44.5|Skive Depth (in.):1/16-3/8|Skive Depth (mm):1.5-9.5
EN5451,48105,32059,Weight (kg):10.21|Weight (lbs):22.5|For Belt Thickness (in.):7/8-1-3/4|For Belt Thickness (mm):22.5-44.5|Skive Depth (in.):1/16-3/8|Skive Depth (mm):1.5-9.5
EN5478,48106,30392,Weight (kg):4.76|Weight (lbs):10.5
EN5491,48107,76477,Weight (kg):0.68|Weight (lbs):1.5
EN5490,48108,76476,Weight (kg):0.54|Weight (lbs):1.2
EN5492,48139,76985,Weight (kg):1.91|Weight (lbs):4.2
EN5497,48140,76984,Weight (kg):28.58|Weight (lbs):63.0
EN5504,48141,32272,Weight (kg):0.91|Weight (lbs):2.0
EN5484,48142,76983,Belt Width (in.):72 - 96|1800 - 2400:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):58.06|Weight (lbs):128.0
EN5468,48143,50004,For Use With:Hinge Pins
EN5471,48144,3241,For Use With:Hinge Pins
EN5430,48163,56568,Weight (kg):.05|Weight (lbs):.1|Description:&ldquo;C&rdquo; Dimension Gauge
EN5419,48164,56525,Weight (kg):.05|Weight (lbs):.1|Description:Jam/Locking Nut
EN5427,48165,56527,Weight (kg):.51|Weight (lbs):1.1|Description:Hardware Kit
EN5425,48175,56528,Weight (kg):.05|Weight (lbs):.1|Description:O-ring Kit (16 pcs. ea. Items 10 &amp; 11)
EN5422,48176,56530,Weight (kg):.05|Weight (lbs):.1|Description:Large O-ring (1 pc)
EN5423,48177,56567,Weight (kg):.05|Weight (lbs):.1|Description:Small O-ring (1 pc)
EN5416,48178,56522,Weight (kg):.27|Weight (lbs):.6|Description:Pole Bushing
EN5417,48179,56523,Weight (kg):.27|Weight (lbs):.6|Description:Thumb Screw
EN5402,48180,56505,Pole Length (in.):36|Pole Length (mm):914|Weight (kg):1.86|Weight (lbs):4.1|Pole/Mounting Material:304 Stainless Steel|Description:36&quot; (914 mm) Pole
EN5405,48181,56506,Pole Length (in.):42|Pole Length (mm):1067|Weight (kg):2.17|Weight (lbs):4.8|Pole/Mounting Material:304 Stainless Steel|Description:42&quot; (1067 mm) Pole
EN5408,48182,56507,Pole Length (in.):48|Pole Length (mm):1219|Weight (kg):2.49|Weight (lbs):5.5|Pole/Mounting Material:304 Stainless Steel|Description:48&quot; (1219 mm) Pole
EN5409,48207,56508,Pole Length (in.):&nbsp;54|Pole Length (mm):1372|Weight (kg):2.81|Weight (lbs):6.2|Pole/Mounting Material:304 Stainless Steel|Description:54&quot; (1372 mm) Pole
EN5410,48208,56509,Pole Length (in.):60|Pole Length (mm):1524|Weight (kg):3.13|Weight (lbs):6.9|Pole/Mounting Material:304 Stainless Steel|Description:60&quot; (1524 mm) Pole
EN5411,48209,56510,Pole Length (in.):66|Pole Length (mm):1676|Weight (kg):3.45|Weight (lbs):7.6|Pole/Mounting Material:304 Stainless Steel|Description:66&quot; (1676 mm) Pole
EN5412,48210,56511,Pole Length (in.):72|Pole Length (mm):1829|Weight (kg):3.77|Weight (lbs):8.3|Pole/Mounting Material:304 Stainless Steel|Description:72&quot; (1829 mm) Pole
EN5421,48211,56529,Weight (kg):.05|Weight (lbs):.1|Description:Standoff (1 pc)
EN5420,48212,56526,Weight (kg):.27|Weight (lbs):.6|Description:Standoff Kit (8 pc)
EN5415,48213,56521,Weight (kg):.05|Weight (lbs):.1|Description:Torsion Bushing
EN5414,48214,56520,Weight (kg):.36|Weight (lbs):.8|Description:Torsion Housing
EN5413,48215,56519,Weight (kg):.27|Weight (lbs):.6|Description:Torsion Hub Assembly
EN5435,48216,56500,Weight (kg):.05|Weight (lbs):.1|Description:Torsion Spring 6&quot; (152 mm) to 12&quot; (305 mm) Blades
EN5437,48247,56501,Weight (kg):.05|Weight (lbs):.1|Description:Torsion Spring 13&quot; (330 mm) to 24&quot; (610 mm) Blades
EN5438,48248,56502,Weight (kg):.05|Weight (lbs):.1|Description:Torsion Spring 25&quot; (635 mm) to 48&quot; (1219 mm) Blades
EN5440,48249,56577,Weight (kg):.09|Weight (lbs):.2|Description:Torsion Spring 49&quot; (1245 mm) to 60&quot; (1524 mm) Blades
EN5541,48259,4101,Belt Width (in.):6|125:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):1.81|Weight (lbs):4.0
EN5542,48260,4102,Belt Width (in.):6|125:Choose_Belt_Width_in|Choose_Belt_Width_mm:Belt Width (mm)|Weight (kg):0.05|Weight (lbs):0.1
