"ID","DETAIL_ATTRIBUTES"
2852482,"Accessory description:Through-the-door rotary handle|Fuse rated current:160|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:300 mm|Switch disconnector reference:MSW"
2852483,"Accessory description:Through-the-door rotary handle|Fuse rated current:160|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:300 mm|Switch disconnector reference:MSW"
2852486,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.6 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852487,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.2 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852488,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:13 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852489,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852490,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:3 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852491,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:30 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852492,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852493,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:60 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852494,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:7 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852495,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:8 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL1077"
2852498,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.6 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852499,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.2 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852500,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:13 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852501,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852502,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:3 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852503,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:32 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852504,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852505,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:60 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852506,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:7 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852507,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:8 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL1077"
2852510,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.6 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852511,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.2 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852512,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:13 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852513,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:1.5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852514,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:3 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852515,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:30 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852516,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852517,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:60 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852518,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:7 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852519,"Maximum voltage:277/480 VAC|Number of poles:3 poles|Rated current:8 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL1077"
2852528,"Accessory description:Auxiliary contact|Fuse rated current:160|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852529,"Accessory description:Terminal cover|Fuse rated current:100|Handle size:Not contain|Number of poles:3 poles|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852530,"Application:Variable speed drive|Applied product:CFW500 CFW501 MW500|Complement:CFW500-CCHMIR05M|DESCRIPTION:HMI communication cable|Language:Without"
2852531,"Application:Variable speed drive|Applied product:CFW500 Size D CFW501 Size D|Description:Cables shielding|Language:Portuguese/English/Spanish|Model/Complement:CFW500-KPCSD|Type:Kit"
2852532,"Application:Variable speed drive|Applied product:CFW701|Description:Hmi frame|Language:Portuguese/English/Spanish|Model/Complement:RHMIF-03|Type:Kit"
2852533,"Control voltage:400-415V 50Hz/480V 60Hz|Main contact:3 NO|Rated current:9 A (N)|Reference:CWM|Terminal type:Screw"
2852541,"Application:Contactor CWM|Complement application:25 A|Material:Copper Coated with PMC CR20|Power:22 kW|Reference:EASY CONNECTION|Starter typo:Star-delta"
2852542,"Accessory description:Terminal cover|Fuse rated current:160|Handle size:Not contain|Number of poles:Not contain|Rod thickness:Not contain|Shaft Length:Not contain|Switch disconnector reference:MSW"
2852543,"Control voltage:180-208V 50Hz/208-240V 60Hz|Main contact:3 NO|Rated current:12 A|Reference:CWB|Terminal type:Screw"
2852544,"Application:Contactor CWM|Complement application:32 A|Material:Copper Coated with PMC CR20|Power:25 kW|Reference:EASY CONNECTION|Starter typo:Star-delta"
2852545,"Accessories:With handle|Fuse rated current:25.0ï¿½A|Mounting type:For panel mounting|Number of poles:3 poles"
2852546,"APPLICATION:Pushbutton and Pilot Light CSW|Cover color:Gray|Degree of protection:IP66|Engraved function:Not Contain|Material:Thermoplastic|Number of holes:6|Quantity per package:1 Part|Reference:PBW|Type:Empty"
2852547,"Application:Variable speed drive|Applied product:CFW500 Size D|Description:Protection|Language:Portuguese/English/Spanish|Model/Complement:CFW500-KN1D|Type:Kit"
2852548,"Application:Variable speed drive|Applied product:CFW500 CFW501 MW500|Complement:CFW500-CCHMIR75M|DESCRIPTION:HMI communication cable|Language:Without"
2852549,"Application:Three position selector switch|Engraved function:LOCAL - OFF - REMOTE|Hole diameter:30.0|Legend plate color:Black|Legend plate holder:With|Legend plate type:Engraved legend plate|Model:APP30S-161|Product line:CSW30"
2852551,"Accessories:With handle|Fuse rated current:40.0ï¿½A|Mounting type:For panel mounting|Number of poles:3 poles"
2852559,"Control voltage:180-208V 50Hz/208-240V 60Hz|Main contact:3 NO|Rated current:18 A|Reference:CWB|Terminal type:Screw"
2852562,"Accessories:With handle|Fuse rated current:25.0ï¿½A|Mounting type:For base mounting|Number of poles:3 poles"
2852565,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:0,1-0,16 A|Terminal type:Screw"
2852566,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:0,16-0,25 A|Terminal type:Screw"
2852567,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:0,25-0,4 A|Terminal type:Screw"
2852568,"Application:Variable speed drive|Applied product:CFW11 CFW11M|Certification:Without|Complement:MMF-03|DESCRIPTION:Memory module|Language:Without"
2852569,"Application:Contactor CWM|Complement application:40 A|Material:Copper Coated with PMC CR20|Power:30 kW|Reference:EASY CONNECTION|Starter typo:Star-delta"
2852572,"Application:Variable speed drive|Applied product:CFW500 CFW501 MW500|Complement:CFW500-CCHMIR10M|DESCRIPTION:HMI communication cable|Language:Without"
2852573,"AC max supply voltage:500|Application:Motor circuit breaker MPW|Application complement:40|Breaking capacity:100 kA|Reference:CLT32"
2852574,"Accessories:With handle|Fuse rated current:40.0ï¿½A|Mounting type:For base mounting|Number of poles:3 poles"
2852575,"Control voltage:20V 50Hz/24V 60Hz|Main contact:3 NO|Rated current:18 A (N)|Reference:CWM|Terminal type:Screw"
2852576,"Application:Variable speed drive|Applied product:CFW100|Complement:CFW100-IOD|DESCRIPTION:I/Os module|Language:Without"
2852579,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:0,4-0,63 A|Terminal type:Screw"
2852580,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:1-1,6 A|Terminal type:Screw"
2852581,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:1,6-2,5 A|Terminal type:Screw"
2852582,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:4-6,3 A|Terminal type:Screw"
2852583,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:0,63-1 A|Terminal type:Screw"
2852584,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:6,3-10 A|Terminal type:Screw"
2852585,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:10-16 A|Terminal type:Screw"
2852587,"Amperage:25A"
2852590,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:1.6 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852591,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:1.2 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852592,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:13 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852593,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:1.5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852594,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:3 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852595,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:35 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852596,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:40 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852597,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:5 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852598,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:50 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852599,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:60 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852600,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:63 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852601,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:7 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852602,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:8 A|Trip curve:B|Type:Thermal-magnetic|UL approval:UL489"
2852605,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:1.6 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852606,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:1.2 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852607,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:13 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852608,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:1.5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852609,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:3 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852610,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:35 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852611,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:40 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852612,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:5 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852613,"Maximum voltage:240 VAC / 125 VDC|Number of poles:2 poles|Rated current:50 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852614,"Maximum voltage:240 VAC / 125 VDC|Number of poles:2 poles|Rated current:60 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852615,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:63 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852616,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:7 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852617,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:8 A|Trip curve:C|Type:Thermal-magnetic|UL approval:UL489"
2852618,"Maximum voltage:277/480 VAC|Number of poles:2 poles|Rated current:12 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852619,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:13 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852621,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:3 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852622,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:35 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852623,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:40 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852624,"Maximum voltage:240 VAC / 125 VDC|Number of poles:2 poles|Rated current:5 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852625,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:50 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852626,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:60 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852627,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:63 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852628,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:7 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852629,"Maximum voltage:277/480 VAC / 125 VDC|Number of poles:2 poles|Rated current:8 A|Trip curve:D|Type:Thermal-magnetic|UL approval:UL489"
2852633,"Application:Contactor CWM|Complement application:50...65 A|Material:Copper Coated with PMC CR20|Power:55 kW|Reference:EASY CONNECTION|Starter typo:Star-delta"
2852634,"Accessories:Not contain|Fuse rated current:63.0ï¿½A|Mounting type:For panel mounting|Number of poles:3 poles"
2852635,"Accessories:Not contain|Fuse rated current:63.0ï¿½A|Mounting type:For base mounting|Number of poles:3 poles"
2852638,"Application:UL miniature circuit breaker|Current rating:Not applicable|Description:Busbar cap|Maximum voltage:Not applicable|Model:UMBW-BB-1-BUS CAP-Y|Number of poles:5 poles"
2852639,"Maximum rated current Ie:40 A|Reference:MPW40|Setting range for thermal release:0,1-0,16 A|Terminal type:Screw"
2852640,"Maximum rated current Ie:40 A|Reference:MPW40|Setting range for thermal release:0,16-0,25 A|Terminal type:Screw"
2852641,"Maximum rated current Ie:40 A|Reference:MPW40|Setting range for thermal release:0,25-0,4 A|Terminal type:Screw"
2852643,"Application:Contactor CWM|Complement application:80 A|Material:Copper Coated with PMC CR20|Power:75 kW|Reference:EASY CONNECTION|Starter typo:Star-delta"
2852645,"Accessories:Not contain|Fuse rated current:80.0ï¿½A|Mounting type:For panel mounting|Number of poles:3 poles"
2852648,"Application:Variable speed drive|Applied product:CFW100|Complement:CFW100-IOA|DESCRIPTION:I/Os module|Language:Without"
2852649,"Accessories:Not contain|Fuse rated current:80.0ï¿½A|Mounting type:For base mounting|Number of poles:3 poles"
2852650,"Maximum rated current Ie:18 A|Reference:MPW18|Setting range for thermal release:12-18 A|Terminal type:Screw"
2852651,"Application:Contactor CWM|Application complement:150|Color:Not specified|Function:Terminal protection (BMP)|Material:Polycarbonate|Pad printing function:Not specified|Sealing ring:Without seal ring"
2852652,"Application:Contactor CWM|Application complement:180|Color:Not specified|Function:Terminal protection (BMP)|Material:Polycarbonate|Pad printing function:Not specified|Sealing ring:Without seal ring"
2852653,"Application:Contactor CWM|Application complement:300|Color:Not specified|Function:Terminal protection (BMP)|Material:Polycarbonate|Pad printing function:Not specified|Sealing ring:Without seal ring"
2852654,"Control voltage:110V 50Hz/120V 60Hz|Main contact:4 NO|Rated current:18 A|Reference:CWM|Terminal type:Screw"
